time,volume,open,high,low,close
2021-09-28T18:00:00.000000000Z,3662,1.16794,1.16821,1.16754,1.16772
2021-09-28T19:00:00.000000000Z,3309,1.16771,1.16864,1.16757,1.16854
2021-09-28T20:00:00.000000000Z,1048,1.16852,1.16894,1.16826,1.16834
2021-09-28T21:00:00.000000000Z,94,1.16836,1.16866,1.16810,1.16840
2021-09-28T22:00:00.000000000Z,231,1.16836,1.16866,1.16836,1.16853
2021-09-28T23:00:00.000000000Z,429,1.16854,1.16868,1.16826,1.16862
2021-09-29T00:00:00.000000000Z,1602,1.16860,1.16876,1.16802,1.16812
2021-09-29T01:00:00.000000000Z,2146,1.16814,1.16860,1.16780,1.16826
2021-09-29T02:00:00.000000000Z,1377,1.16824,1.16903,1.16814,1.16857
2021-09-29T03:00:00.000000000Z,865,1.16855,1.16867,1.16830,1.16850
2021-09-29T04:00:00.000000000Z,894,1.16848,1.16867,1.16825,1.16867
2021-09-29T05:00:00.000000000Z,1438,1.16868,1.16880,1.16823,1.16832
2021-09-29T06:00:00.000000000Z,5470,1.16830,1.16860,1.16759,1.16778
2021-09-29T07:00:00.000000000Z,8633,1.16778,1.16778,1.16564,1.16620
2021-09-29T08:00:00.000000000Z,5453,1.16621,1.16721,1.16618,1.16638
2021-09-29T09:00:00.000000000Z,4469,1.16638,1.16715,1.16586,1.16640
2021-09-29T10:00:00.000000000Z,4168,1.16642,1.16664,1.16558,1.16590
2021-09-29T11:00:00.000000000Z,6382,1.16588,1.16594,1.16402,1.16492
2021-09-29T12:00:00.000000000Z,7284,1.16491,1.16590,1.16432,1.16458
2021-09-29T13:00:00.000000000Z,7838,1.16459,1.16466,1.16321,1.16364
2021-09-29T14:00:00.000000000Z,10621,1.16362,1.16438,1.16110,1.16140
2021-09-29T15:00:00.000000000Z,5320,1.16139,1.16194,1.16098,1.16117
2021-09-29T16:00:00.000000000Z,3912,1.16114,1.16156,1.16007,1.16015
2021-09-29T17:00:00.000000000Z,3663,1.16014,1.16052,1.15936,1.15952
2021-09-29T18:00:00.000000000Z,3261,1.15953,1.16050,1.15897,1.16014
2021-09-29T19:00:00.000000000Z,2284,1.16012,1.16029,1.15894,1.15938
2021-09-29T20:00:00.000000000Z,1221,1.15936,1.15984,1.15911,1.15971
2021-09-29T21:00:00.000000000Z,146,1.15980,1.15994,1.15952,1.15978
2021-09-29T22:00:00.000000000Z,215,1.15975,1.15992,1.15966,1.15985
2021-09-29T23:00:00.000000000Z,590,1.15986,1.16024,1.15979,1.16016
2021-09-30T00:00:00.000000000Z,1236,1.16014,1.16038,1.15978,1.16036
2021-09-30T01:00:00.000000000Z,1370,1.16034,1.16060,1.16012,1.16040
2021-09-30T02:00:00.000000000Z,885,1.16042,1.16085,1.16030,1.16070
2021-09-30T03:00:00.000000000Z,672,1.16072,1.16087,1.16036,1.16039
2021-09-30T04:00:00.000000000Z,700,1.16040,1.16084,1.16014,1.16080
2021-09-30T05:00:00.000000000Z,1829,1.16078,1.16080,1.15950,1.15952
2021-09-30T06:00:00.000000000Z,4455,1.15950,1.16062,1.15950,1.16062
2021-09-30T07:00:00.000000000Z,6297,1.16061,1.16087,1.15914,1.16046
2021-09-30T08:00:00.000000000Z,4452,1.16048,1.16098,1.15985,1.16039
2021-09-30T09:00:00.000000000Z,3399,1.16037,1.16068,1.15964,1.15981
2021-09-30T10:00:00.000000000Z,6179,1.15982,1.15982,1.15680,1.15712
2021-09-30T11:00:00.000000000Z,5264,1.15713,1.15826,1.15687,1.15756
2021-09-30T12:00:00.000000000Z,7873,1.15758,1.15928,1.15752,1.15906
2021-09-30T13:00:00.000000000Z,10221,1.15906,1.15982,1.15773,1.15855
2021-09-30T14:00:00.000000000Z,12767,1.15856,1.15955,1.15762,1.15885
2021-09-30T15:00:00.000000000Z,11246,1.15886,1.15980,1.15708,1.15778
2021-09-30T16:00:00.000000000Z,6389,1.15779,1.15800,1.15626,1.15708
2021-09-30T17:00:00.000000000Z,4239,1.15710,1.15788,1.15644,1.15688
2021-09-30T18:00:00.000000000Z,3912,1.15688,1.15850,1.15630,1.15846
2021-09-30T19:00:00.000000000Z,3495,1.15848,1.15888,1.15792,1.15833
2021-09-30T20:00:00.000000000Z,1410,1.15834,1.15862,1.15753,1.15776
2021-09-30T21:00:00.000000000Z,159,1.15800,1.15838,1.15783,1.15816
2021-09-30T22:00:00.000000000Z,350,1.15814,1.15826,1.15798,1.15810
2021-09-30T23:00:00.000000000Z,451,1.15812,1.15812,1.15730,1.15738
2021-10-01T00:00:00.000000000Z,1754,1.15736,1.15774,1.15652,1.15652
2021-10-01T01:00:00.000000000Z,2704,1.15654,1.15759,1.15630,1.15758
2021-10-01T02:00:00.000000000Z,1487,1.15758,1.15792,1.15716,1.15774
2021-10-01T03:00:00.000000000Z,1006,1.15776,1.15788,1.15746,1.15757
2021-10-01T04:00:00.000000000Z,1089,1.15758,1.15820,1.15757,1.15806
2021-10-01T05:00:00.000000000Z,1578,1.15804,1.15804,1.15746,1.15772
2021-10-01T06:00:00.000000000Z,5362,1.15770,1.15890,1.15759,1.15880
2021-10-01T07:00:00.000000000Z,6733,1.15878,1.15913,1.15770,1.15784
2021-10-01T08:00:00.000000000Z,4806,1.15786,1.15819,1.15750,1.15786
2021-10-01T09:00:00.000000000Z,4266,1.15786,1.15842,1.15764,1.15792
2021-10-01T10:00:00.000000000Z,4177,1.15792,1.15879,1.15724,1.15828
2021-10-01T11:00:00.000000000Z,5742,1.15829,1.16034,1.15826,1.15980
2021-10-01T12:00:00.000000000Z,7363,1.15981,1.16071,1.15972,1.16038
2021-10-01T13:00:00.000000000Z,8768,1.16038,1.16074,1.15950,1.16030
2021-10-01T14:00:00.000000000Z,13188,1.16028,1.16037,1.15837,1.15964
2021-10-01T15:00:00.000000000Z,6847,1.15962,1.16036,1.15891,1.15972
2021-10-01T16:00:00.000000000Z,4560,1.15971,1.16026,1.15936,1.15970
2021-10-01T17:00:00.000000000Z,2043,1.15971,1.16006,1.15946,1.15996
2021-10-01T18:00:00.000000000Z,2238,1.15998,1.16026,1.15970,1.15971
2021-10-01T19:00:00.000000000Z,2045,1.15972,1.15986,1.15926,1.15981
2021-10-01T20:00:00.000000000Z,803,1.15982,1.15996,1.15917,1.15930
2021-10-03T21:00:00.000000000Z,38,1.15980,1.15992,1.15938,1.15958
2021-10-03T22:00:00.000000000Z,1006,1.15963,1.16112,1.15941,1.16076
2021-10-03T23:00:00.000000000Z,650,1.16078,1.16110,1.16064,1.16066
2021-10-04T00:00:00.000000000Z,1570,1.16064,1.16138,1.16018,1.16028
2021-10-04T01:00:00.000000000Z,2086,1.16029,1.16040,1.15940,1.15976
2021-10-04T02:00:00.000000000Z,1837,1.15974,1.16006,1.15944,1.15948
2021-10-04T03:00:00.000000000Z,1314,1.15948,1.15948,1.15877,1.15894
2021-10-04T04:00:00.000000000Z,987,1.15892,1.15967,1.15891,1.15959
2021-10-04T05:00:00.000000000Z,1379,1.15958,1.16000,1.15958,1.15982
2021-10-04T06:00:00.000000000Z,5183,1.15981,1.16094,1.15960,1.16067
2021-10-04T07:00:00.000000000Z,7722,1.16069,1.16092,1.15996,1.16092
2021-10-04T08:00:00.000000000Z,5850,1.16094,1.16158,1.16056,1.16126
2021-10-04T09:00:00.000000000Z,4858,1.16125,1.16181,1.16082,1.16097
2021-10-04T10:00:00.000000000Z,3423,1.16099,1.16216,1.16080,1.16204
2021-10-04T11:00:00.000000000Z,4663,1.16202,1.16338,1.16187,1.16334
2021-10-04T12:00:00.000000000Z,6098,1.16335,1.16402,1.16314,1.16325
2021-10-04T13:00:00.000000000Z,6151,1.16327,1.16336,1.16240,1.16297
2021-10-04T14:00:00.000000000Z,9723,1.16298,1.16395,1.16216,1.16242
2021-10-04T15:00:00.000000000Z,6391,1.16242,1.16288,1.16152,1.16208
2021-10-04T16:00:00.000000000Z,3581,1.16206,1.16234,1.16158,1.16191
2021-10-04T17:00:00.000000000Z,2711,1.16190,1.16223,1.16162,1.16200
2021-10-04T18:00:00.000000000Z,3034,1.16198,1.16280,1.16184,1.16236
2021-10-04T19:00:00.000000000Z,2500,1.16235,1.16244,1.16168,1.16212
2021-10-04T20:00:00.000000000Z,753,1.16211,1.16230,1.16184,1.16204
2021-10-04T21:00:00.000000000Z,119,1.16199,1.16209,1.16159,1.16190
2021-10-04T22:00:00.000000000Z,394,1.16194,1.16221,1.16162,1.16162
2021-10-04T23:00:00.000000000Z,329,1.16163,1.16185,1.16160,1.16162
2021-10-05T00:00:00.000000000Z,1451,1.16163,1.16202,1.16106,1.16117
2021-10-05T01:00:00.000000000Z,2076,1.16115,1.16135,1.16028,1.16032
2021-10-05T02:00:00.000000000Z,1201,1.16033,1.16080,1.16022,1.16060
2021-10-05T03:00:00.000000000Z,1049,1.16058,1.16060,1.15982,1.15990
2021-10-05T04:00:00.000000000Z,894,1.15989,1.15998,1.15944,1.15948
2021-10-05T05:00:00.000000000Z,1478,1.15946,1.15988,1.15900,1.15944
2021-10-05T06:00:00.000000000Z,4364,1.15946,1.16022,1.15938,1.15988
2021-10-05T07:00:00.000000000Z,7084,1.15990,1.16050,1.15922,1.15976
2021-10-05T08:00:00.000000000Z,5225,1.15974,1.16046,1.15962,1.15988
2021-10-05T09:00:00.000000000Z,3845,1.15988,1.16034,1.15958,1.16032
2021-10-05T10:00:00.000000000Z,3653,1.16034,1.16034,1.15903,1.15942
2021-10-05T11:00:00.000000000Z,4282,1.15944,1.16053,1.15928,1.15979
2021-10-05T12:00:00.000000000Z,5168,1.15978,1.16054,1.15978,1.16001
2021-10-05T13:00:00.000000000Z,9005,1.15999,1.16012,1.15860,1.15954
2021-10-05T14:00:00.000000000Z,9232,1.15945,1.15955,1.15807,1.15922
2021-10-05T15:00:00.000000000Z,6969,1.15924,1.16133,1.15920,1.16088
2021-10-05T16:00:00.000000000Z,3309,1.16088,1.16125,1.16027,1.16052
2021-10-05T17:00:00.000000000Z,2207,1.16053,1.16073,1.16010,1.16052
2021-10-05T18:00:00.000000000Z,2003,1.16051,1.16084,1.15968,1.15970
2021-10-05T19:00:00.000000000Z,2024,1.15969,1.15984,1.15937,1.15964
2021-10-05T20:00:00.000000000Z,825,1.15965,1.15992,1.15942,1.15978
2021-10-05T21:00:00.000000000Z,166,1.15988,1.16063,1.15949,1.15963
2021-10-05T22:00:00.000000000Z,341,1.15958,1.16007,1.15958,1.15984
2021-10-05T23:00:00.000000000Z,302,1.15986,1.15990,1.15946,1.15956
2021-10-06T00:00:00.000000000Z,1783,1.15958,1.15979,1.15921,1.15938
2021-10-06T01:00:00.000000000Z,2607,1.15937,1.15968,1.15880,1.15911
2021-10-06T02:00:00.000000000Z,1469,1.15910,1.15948,1.15882,1.15934
2021-10-06T03:00:00.000000000Z,831,1.15932,1.15944,1.15906,1.15937
2021-10-06T04:00:00.000000000Z,998,1.15938,1.15940,1.15831,1.15847
2021-10-06T05:00:00.000000000Z,1536,1.15848,1.15902,1.15818,1.15822
2021-10-06T06:00:00.000000000Z,4724,1.15820,1.15843,1.15755,1.15779
2021-10-06T07:00:00.000000000Z,8027,1.15778,1.15798,1.15562,1.15563
2021-10-06T08:00:00.000000000Z,6714,1.15564,1.15607,1.15510,1.15521
2021-10-06T09:00:00.000000000Z,6793,1.15522,1.15543,1.15412,1.15420
2021-10-06T10:00:00.000000000Z,6906,1.15422,1.15422,1.15291,1.15368
2021-10-06T11:00:00.000000000Z,5244,1.15369,1.15440,1.15358,1.15382
2021-10-06T12:00:00.000000000Z,8762,1.15384,1.15474,1.15368,1.15450
2021-10-06T13:00:00.000000000Z,8413,1.15452,1.15522,1.15390,1.15426
2021-10-06T14:00:00.000000000Z,9406,1.15425,1.15557,1.15352,1.15419
2021-10-06T15:00:00.000000000Z,5693,1.15421,1.15448,1.15322,1.15443
2021-10-06T16:00:00.000000000Z,3279,1.15444,1.15500,1.15418,1.15433
2021-10-06T17:00:00.000000000Z,3707,1.15432,1.15574,1.15432,1.15512
2021-10-06T18:00:00.000000000Z,3625,1.15511,1.15554,1.15488,1.15507
2021-10-06T19:00:00.000000000Z,2546,1.15505,1.15594,1.15490,1.15588
2021-10-06T20:00:00.000000000Z,697,1.15590,1.15598,1.15563,1.15567
2021-10-06T21:00:00.000000000Z,138,1.15574,1.15574,1.15535,1.15550
2021-10-06T22:00:00.000000000Z,407,1.15554,1.15576,1.15544,1.15544
2021-10-06T23:00:00.000000000Z,567,1.15542,1.15558,1.15524,1.15552
2021-10-07T00:00:00.000000000Z,1617,1.15551,1.15612,1.15546,1.15585
2021-10-07T01:00:00.000000000Z,1760,1.15584,1.15592,1.15512,1.15568
2021-10-07T02:00:00.000000000Z,902,1.15566,1.15574,1.15540,1.15547
2021-10-07T03:00:00.000000000Z,707,1.15546,1.15562,1.15526,1.15556
2021-10-07T04:00:00.000000000Z,969,1.15555,1.15574,1.15540,1.15556
2021-10-07T05:00:00.000000000Z,1328,1.15558,1.15569,1.15494,1.15496
2021-10-07T06:00:00.000000000Z,4980,1.15498,1.15697,1.15490,1.15682
2021-10-07T07:00:00.000000000Z,5843,1.15684,1.15706,1.15616,1.15688
2021-10-07T08:00:00.000000000Z,4543,1.15687,1.15694,1.15595,1.15602
2021-10-07T09:00:00.000000000Z,4051,1.15602,1.15623,1.15551,1.15606
2021-10-07T10:00:00.000000000Z,2775,1.15605,1.15627,1.15565,1.15609
2021-10-07T11:00:00.000000000Z,4954,1.15611,1.15724,1.15601,1.15650
2021-10-07T12:00:00.000000000Z,6240,1.15651,1.15651,1.15504,1.15560
2021-10-07T13:00:00.000000000Z,8150,1.15559,1.15636,1.15474,1.15563
2021-10-07T14:00:00.000000000Z,7859,1.15561,1.15688,1.15560,1.15608
2021-10-07T15:00:00.000000000Z,4718,1.15609,1.15690,1.15601,1.15603
2021-10-07T16:00:00.000000000Z,3525,1.15602,1.15606,1.15526,1.15557
2021-10-07T17:00:00.000000000Z,2100,1.15558,1.15648,1.15552,1.15599
2021-10-07T18:00:00.000000000Z,2359,1.15600,1.15602,1.15493,1.15515
2021-10-07T19:00:00.000000000Z,2233,1.15516,1.15548,1.15506,1.15540
2021-10-07T20:00:00.000000000Z,993,1.15538,1.15556,1.15527,1.15536
2021-10-07T21:00:00.000000000Z,106,1.15540,1.15577,1.15520,1.15571
2021-10-07T22:00:00.000000000Z,261,1.15575,1.15576,1.15542,1.15544
2021-10-07T23:00:00.000000000Z,413,1.15543,1.15602,1.15542,1.15594
2021-10-08T00:00:00.000000000Z,1791,1.15593,1.15598,1.15525,1.15586
2021-10-08T01:00:00.000000000Z,2518,1.15584,1.15591,1.15539,1.15562
2021-10-08T02:00:00.000000000Z,1110,1.15560,1.15572,1.15506,1.15548
2021-10-08T03:00:00.000000000Z,960,1.15546,1.15562,1.15497,1.15523
2021-10-08T04:00:00.000000000Z,933,1.15524,1.15544,1.15474,1.15482
2021-10-08T05:00:00.000000000Z,1718,1.15484,1.15530,1.15414,1.15423
2021-10-08T06:00:00.000000000Z,2937,1.15421,1.15489,1.15420,1.15458
2021-10-08T07:00:00.000000000Z,4983,1.15460,1.15514,1.15439,1.15480
2021-10-08T08:00:00.000000000Z,3373,1.15478,1.15564,1.15434,1.15536
2021-10-08T09:00:00.000000000Z,3533,1.15537,1.15693,1.15534,1.15674
2021-10-08T10:00:00.000000000Z,2324,1.15675,1.15682,1.15606,1.15631
2021-10-08T11:00:00.000000000Z,3748,1.15630,1.15630,1.15559,1.15622
2021-10-08T12:00:00.000000000Z,16976,1.15624,1.15862,1.15608,1.15710
2021-10-08T13:00:00.000000000Z,12840,1.15711,1.15790,1.15557,1.15640
2021-10-08T14:00:00.000000000Z,8917,1.15638,1.15767,1.15633,1.15732
2021-10-08T15:00:00.000000000Z,5285,1.15733,1.15797,1.15690,1.15721
2021-10-08T16:00:00.000000000Z,2895,1.15720,1.15721,1.15610,1.15642
2021-10-08T17:00:00.000000000Z,2481,1.15644,1.15684,1.15596,1.15683
2021-10-08T18:00:00.000000000Z,2330,1.15684,1.15784,1.15678,1.15772
2021-10-08T19:00:00.000000000Z,1529,1.15774,1.15779,1.15682,1.15714
2021-10-08T20:00:00.000000000Z,816,1.15712,1.15770,1.15696,1.15744
2021-10-10T21:00:00.000000000Z,20,1.15715,1.15723,1.15702,1.15719
2021-10-10T22:00:00.000000000Z,603,1.15714,1.15762,1.15690,1.15695
2021-10-10T23:00:00.000000000Z,432,1.15697,1.15701,1.15637,1.15654
2021-10-11T00:00:00.000000000Z,974,1.15656,1.15780,1.15649,1.15746
2021-10-11T01:00:00.000000000Z,1432,1.15748,1.15793,1.15727,1.15739
2021-10-11T02:00:00.000000000Z,1027,1.15740,1.15759,1.15706,1.15708
2021-10-11T03:00:00.000000000Z,932,1.15708,1.15726,1.15684,1.15724
2021-10-11T04:00:00.000000000Z,512,1.15723,1.15728,1.15698,1.15725
2021-10-11T05:00:00.000000000Z,996,1.15723,1.15755,1.15714,1.15736
2021-10-11T06:00:00.000000000Z,3922,1.15734,1.15869,1.15724,1.15830
2021-10-11T07:00:00.000000000Z,6143,1.15828,1.15839,1.15713,1.15740
2021-10-11T08:00:00.000000000Z,4978,1.15742,1.15760,1.15642,1.15700
2021-10-11T09:00:00.000000000Z,4657,1.15700,1.15717,1.15522,1.15555
2021-10-11T10:00:00.000000000Z,3235,1.15554,1.15674,1.15540,1.15664
2021-10-11T11:00:00.000000000Z,3002,1.15662,1.15732,1.15612,1.15686
2021-10-11T12:00:00.000000000Z,4441,1.15685,1.15740,1.15601,1.15614
2021-10-11T13:00:00.000000000Z,4767,1.15616,1.15800,1.15612,1.15768
2021-10-11T14:00:00.000000000Z,4561,1.15769,1.15838,1.15718,1.15724
2021-10-11T15:00:00.000000000Z,2446,1.15723,1.15750,1.15710,1.15724
2021-10-11T16:00:00.000000000Z,1771,1.15724,1.15726,1.15624,1.15634
2021-10-11T17:00:00.000000000Z,2121,1.15636,1.15646,1.15570,1.15576
2021-10-11T18:00:00.000000000Z,1310,1.15578,1.15610,1.15557,1.15596
2021-10-11T19:00:00.000000000Z,1546,1.15594,1.15603,1.15504,1.15504
2021-10-11T20:00:00.000000000Z,885,1.15506,1.15548,1.15491,1.15532
2021-10-11T21:00:00.000000000Z,106,1.15532,1.15562,1.15531,1.15541
2021-10-11T22:00:00.000000000Z,366,1.15546,1.15548,1.15490,1.15494
2021-10-11T23:00:00.000000000Z,492,1.15492,1.15544,1.15479,1.15533
2021-10-12T00:00:00.000000000Z,2209,1.15534,1.15541,1.15472,1.15494
2021-10-12T01:00:00.000000000Z,2198,1.15496,1.15531,1.15478,1.15499
2021-10-12T02:00:00.000000000Z,1283,1.15497,1.15576,1.15490,1.15564
2021-10-12T03:00:00.000000000Z,887,1.15564,1.15609,1.15564,1.15597
2021-10-12T04:00:00.000000000Z,706,1.15598,1.15604,1.15558,1.15563
2021-10-12T05:00:00.000000000Z,1209,1.15564,1.15636,1.15563,1.15611
2021-10-12T06:00:00.000000000Z,3719,1.15612,1.15702,1.15602,1.15684
2021-10-12T07:00:00.000000000Z,4201,1.15686,1.15687,1.15554,1.15558
2021-10-12T08:00:00.000000000Z,2989,1.15560,1.15650,1.15557,1.15619
2021-10-12T09:00:00.000000000Z,3157,1.15622,1.15670,1.15568,1.15579
2021-10-12T10:00:00.000000000Z,3705,1.15581,1.15616,1.15511,1.15524
2021-10-12T11:00:00.000000000Z,3891,1.15523,1.15586,1.15500,1.15564
2021-10-12T12:00:00.000000000Z,7583,1.15563,1.15587,1.15330,1.15416
2021-10-12T13:00:00.000000000Z,9547,1.15418,1.15481,1.15347,1.15440
2021-10-12T14:00:00.000000000Z,7780,1.15440,1.15496,1.15338,1.15480
2021-10-12T15:00:00.000000000Z,5525,1.15482,1.15501,1.15340,1.15403
2021-10-12T16:00:00.000000000Z,3455,1.15404,1.15421,1.15250,1.15282
2021-10-12T17:00:00.000000000Z,2721,1.15281,1.15297,1.15244,1.15256
2021-10-12T18:00:00.000000000Z,2577,1.15258,1.15334,1.15247,1.15297
2021-10-12T19:00:00.000000000Z,1631,1.15296,1.15349,1.15292,1.15328
2021-10-12T20:00:00.000000000Z,876,1.15327,1.15327,1.15292,1.15302
2021-10-12T21:00:00.000000000Z,103,1.15306,1.15318,1.15285,1.15310
2021-10-12T22:00:00.000000000Z,358,1.15307,1.15332,1.15294,1.15322
2021-10-12T23:00:00.000000000Z,476,1.15320,1.15328,1.15304,1.15307
2021-10-13T00:00:00.000000000Z,1586,1.15305,1.15427,1.15300,1.15412
2021-10-13T01:00:00.000000000Z,1411,1.15414,1.15522,1.15406,1.15512
2021-10-13T02:00:00.000000000Z,1346,1.15513,1.15558,1.15508,1.15527
2021-10-13T03:00:00.000000000Z,796,1.15526,1.15538,1.15502,1.15514
2021-10-13T04:00:00.000000000Z,465,1.15516,1.15534,1.15504,1.15525
2021-10-13T05:00:00.000000000Z,791,1.15526,1.15534,1.15494,1.15508
2021-10-13T06:00:00.000000000Z,4256,1.15506,1.15531,1.15471,1.15514
2021-10-13T07:00:00.000000000Z,4789,1.15513,1.15562,1.15456,1.15509
2021-10-13T08:00:00.000000000Z,5000,1.15510,1.15605,1.15490,1.15564
2021-10-13T09:00:00.000000000Z,4469,1.15562,1.15598,1.15477,1.15572
2021-10-13T10:00:00.000000000Z,4068,1.15571,1.15669,1.15571,1.15620
2021-10-13T11:00:00.000000000Z,4381,1.15622,1.15652,1.15576,1.15642
2021-10-13T12:00:00.000000000Z,11622,1.15644,1.15646,1.15361,1.15430
2021-10-13T13:00:00.000000000Z,13155,1.15428,1.15708,1.15403,1.15646
2021-10-13T14:00:00.000000000Z,9764,1.15644,1.15748,1.15571,1.15738
2021-10-13T15:00:00.000000000Z,4588,1.15736,1.15788,1.15674,1.15677
2021-10-13T16:00:00.000000000Z,3163,1.15679,1.15786,1.15668,1.15780
2021-10-13T17:00:00.000000000Z,3774,1.15778,1.15932,1.15778,1.15892
2021-10-13T18:00:00.000000000Z,5397,1.15894,1.15936,1.15809,1.15896
2021-10-13T19:00:00.000000000Z,2547,1.15897,1.15974,1.15874,1.15938
2021-10-13T20:00:00.000000000Z,872,1.15936,1.15967,1.15912,1.15958
2021-10-13T21:00:00.000000000Z,303,1.15943,1.15990,1.15906,1.15984
2021-10-13T22:00:00.000000000Z,377,1.15980,1.15995,1.15964,1.15973
2021-10-13T23:00:00.000000000Z,432,1.15974,1.15986,1.15947,1.15969
2021-10-14T00:00:00.000000000Z,1253,1.15970,1.16012,1.15960,1.15990
2021-10-14T01:00:00.000000000Z,1213,1.15991,1.16008,1.15896,1.15899
2021-10-14T02:00:00.000000000Z,971,1.15900,1.15961,1.15888,1.15952
2021-10-14T03:00:00.000000000Z,705,1.15950,1.15962,1.15918,1.15941
2021-10-14T04:00:00.000000000Z,662,1.15940,1.15954,1.15896,1.15898
2021-10-14T05:00:00.000000000Z,928,1.15900,1.15936,1.15877,1.15892
2021-10-14T06:00:00.000000000Z,4005,1.15893,1.16022,1.15890,1.16020
2021-10-14T07:00:00.000000000Z,5050,1.16018,1.16118,1.16006,1.16076
2021-10-14T08:00:00.000000000Z,4182,1.16078,1.16188,1.16068,1.16162
2021-10-14T09:00:00.000000000Z,3568,1.16161,1.16244,1.16094,1.16110
2021-10-14T10:00:00.000000000Z,3450,1.16110,1.16126,1.16030,1.16106
2021-10-14T11:00:00.000000000Z,3809,1.16107,1.16156,1.16032,1.16032
2021-10-14T12:00:00.000000000Z,6792,1.16034,1.16086,1.15978,1.16063
2021-10-14T13:00:00.000000000Z,7239,1.16065,1.16070,1.15916,1.15970
2021-10-14T14:00:00.000000000Z,4629,1.15970,1.15988,1.15861,1.15898
2021-10-14T15:00:00.000000000Z,3660,1.15896,1.15922,1.15840,1.15908
2021-10-14T16:00:00.000000000Z,2701,1.15906,1.15949,1.15848,1.15882
2021-10-14T17:00:00.000000000Z,1753,1.15881,1.15922,1.15846,1.15906
2021-10-14T18:00:00.000000000Z,1627,1.15908,1.15993,1.15896,1.15992
2021-10-14T19:00:00.000000000Z,2002,1.15991,1.16023,1.15958,1.15975
2021-10-14T20:00:00.000000000Z,729,1.15974,1.15994,1.15958,1.15971
2021-10-14T21:00:00.000000000Z,57,1.15966,1.15994,1.15966,1.15984
2021-10-14T22:00:00.000000000Z,366,1.15994,1.15994,1.15959,1.15976
2021-10-14T23:00:00.000000000Z,510,1.15978,1.15988,1.15900,1.15904
2021-10-15T00:00:00.000000000Z,1422,1.15906,1.15947,1.15882,1.15938
2021-10-15T01:00:00.000000000Z,1353,1.15940,1.16018,1.15936,1.16000
2021-10-15T02:00:00.000000000Z,1450,1.16000,1.16094,1.15972,1.16091
2021-10-15T03:00:00.000000000Z,1002,1.16089,1.16118,1.16076,1.16082
2021-10-15T04:00:00.000000000Z,717,1.16081,1.16102,1.16071,1.16081
2021-10-15T05:00:00.000000000Z,1217,1.16080,1.16090,1.16042,1.16052
2021-10-15T06:00:00.000000000Z,4437,1.16054,1.16149,1.16042,1.16144
2021-10-15T07:00:00.000000000Z,4991,1.16144,1.16152,1.16072,1.16122
2021-10-15T08:00:00.000000000Z,4972,1.16120,1.16188,1.15994,1.16032
2021-10-15T09:00:00.000000000Z,4540,1.16031,1.16078,1.15987,1.16033
2021-10-15T10:00:00.000000000Z,4162,1.16032,1.16122,1.16012,1.16100
2021-10-15T11:00:00.000000000Z,4268,1.16101,1.16110,1.15996,1.16032
2021-10-15T12:00:00.000000000Z,7822,1.16032,1.16044,1.15890,1.15921
2021-10-15T13:00:00.000000000Z,7886,1.15922,1.16048,1.15920,1.15936
2021-10-15T14:00:00.000000000Z,8605,1.15938,1.16104,1.15892,1.16056
2021-10-15T15:00:00.000000000Z,5958,1.16058,1.16090,1.15934,1.15936
2021-10-15T16:00:00.000000000Z,3043,1.15936,1.15968,1.15910,1.15950
2021-10-15T17:00:00.000000000Z,2151,1.15952,1.16000,1.15931,1.15964
2021-10-15T18:00:00.000000000Z,2294,1.15966,1.16060,1.15940,1.16054
2021-10-15T19:00:00.000000000Z,1873,1.16051,1.16060,1.15999,1.16032
2021-10-15T20:00:00.000000000Z,756,1.16035,1.16058,1.15978,1.15990
2021-10-17T21:00:00.000000000Z,88,1.15931,1.16024,1.15931,1.16012
2021-10-17T22:00:00.000000000Z,1132,1.16001,1.16054,1.15984,1.15997
2021-10-17T23:00:00.000000000Z,1029,1.15998,1.16014,1.15964,1.15966
2021-10-18T00:00:00.000000000Z,1796,1.15968,1.15978,1.15830,1.15841
2021-10-18T01:00:00.000000000Z,2290,1.15842,1.15926,1.15830,1.15906
2021-10-18T02:00:00.000000000Z,1416,1.15906,1.15940,1.15898,1.15908
2021-10-18T03:00:00.000000000Z,1621,1.15910,1.15917,1.15812,1.15818
2021-10-18T04:00:00.000000000Z,984,1.15820,1.15829,1.15780,1.15788
2021-10-18T05:00:00.000000000Z,1148,1.15788,1.15819,1.15779,1.15784
2021-10-18T06:00:00.000000000Z,4910,1.15786,1.15806,1.15718,1.15760
2021-10-18T07:00:00.000000000Z,6581,1.15760,1.15933,1.15748,1.15928
2021-10-18T08:00:00.000000000Z,5668,1.15930,1.15964,1.15804,1.15808
2021-10-18T09:00:00.000000000Z,4448,1.15809,1.15856,1.15776,1.15823
2021-10-18T10:00:00.000000000Z,4404,1.15824,1.15941,1.15764,1.15908
2021-10-18T11:00:00.000000000Z,4964,1.15909,1.15979,1.15872,1.15973
2021-10-18T12:00:00.000000000Z,9405,1.15972,1.16099,1.15938,1.16015
2021-10-18T13:00:00.000000000Z,8021,1.16014,1.16132,1.15962,1.16013
2021-10-18T14:00:00.000000000Z,6186,1.16012,1.16099,1.15976,1.16018
2021-10-18T15:00:00.000000000Z,4464,1.16016,1.16090,1.15924,1.16088
